,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
57,2565,20,RL,82,9888,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,4,486.0,1,0,450,936,GasA,3,Y,3,936,0,0,936,0,0,1,0,2,1,3,5,7,0,0,Attchd,1954,1,1,240,3,3,2,0,0,160,0,0,0,0,3,na,0,3,2006,WD ,121000
58,1934,20,RL,68,7942,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,85.0,5,955,0,1040,GasA,3,Y,2,1040,0,0,1040,0,1,1,0,3,1,3,6,7,0,0,Attchd,1953,3,1,293,3,3,2,0,0,0,0,0,0,0,3,na,0,6,2007,WD ,136000
59,997,60,RL,68,15038,Pave,na,1,Lvl,3,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,3,138.0,1,0,778,916,GasA,4,Y,4,916,720,0,1636,0,0,2,1,3,1,3,7,7,1,3,Attchd,1996,3,2,386,3,3,2,168,84,0,0,0,0,0,0,na,0,11,2008,WD ,173000
60,64,60,RL,92,11764,Pave,na,2,Lvl,3,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,1,6,524.0,1,0,628,1152,GasA,5,Y,4,1164,1106,0,2270,0,0,2,1,4,1,4,9,7,1,4,Attchd,1999,3,3,671,3,3,2,132,57,0,0,0,0,0,0,na,0,4,2010,WD ,290000
61,1799,60,FV,75,9000,Pave,na,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,6,64.0,1,0,1120,1184,GasA,5,Y,4,1184,1426,0,2610,0,0,2,1,4,1,5,11,7,1,4,BuiltIn,2007,3,2,550,3,3,2,208,364,0,0,0,0,0,0,na,0,8,2007,New,303477
62,230,20,RL,68,20062,Pave,na,2,Low,3,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4,3,4,5,1092.0,1,0,328,1420,GasA,4,Y,4,1483,0,0,1483,1,0,1,1,1,1,3,4,7,2,3,Attchd,1977,2,2,690,3,3,2,496,0,0,0,0,0,0,0,na,0,4,2010,WD ,270000
63,1295,50,RM,81,7308,Pave,na,3,Lvl,3,Corner,2,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3,3,1,3,360.0,1,0,576,936,GasA,4,N,3,960,780,0,1740,0,0,1,0,2,1,5,6,7,1,4,Detchd,1920,1,1,225,2,2,0,0,0,236,0,0,0,0,0,na,0,6,2008,WD ,122250
64,638,20,RL,70,8750,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,3,172.0,2,483,727,1382,GasA,4,Y,3,1382,0,0,1382,0,1,1,0,3,1,4,6,7,0,0,Attchd,1955,1,1,350,3,3,2,280,0,0,0,0,0,0,2,na,0,7,2009,WD ,153000
65,2278,20,RL,70,8402,Pave,na,3,Lvl,3,Inside,2,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,206.0,1,0,914,1120,GasA,5,Y,4,1120,0,0,1120,0,0,1,0,3,1,3,6,7,0,0,na,1980,0,0,0,0,0,2,0,30,0,0,0,0,0,0,na,0,12,2007,New,147000
66,2202,70,RL,63,4000,Pave,na,3,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,6,246.0,1,0,285,531,GasA,3,Y,4,567,531,0,1098,1,0,1,0,2,1,3,5,7,1,4,Detchd,1930,1,1,216,3,3,2,0,0,0,0,0,0,0,3,na,0,6,2007,WD ,148500
67,2833,160,RM,32,3363,Pave,na,3,Lvl,3,Inside,2,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,1,1,0.0,1,0,976,976,GasA,5,Y,4,976,732,0,1708,0,0,2,0,3,1,4,7,3,0,0,Detchd,2004,1,2,380,3,3,2,0,40,0,0,0,0,0,0,na,0,4,2006,WD ,130000
68,1707,20,RL,94,13615,Pave,na,2,HLS,3,Corner,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,3,4,1,0.0,1,0,1802,1802,GasA,5,Y,4,1802,0,0,1802,0,0,2,1,3,1,5,7,7,1,4,Attchd,2006,3,3,843,3,3,2,158,105,0,0,0,0,0,0,na,0,6,2007,WD ,372000
69,2428,120,RL,43,3013,Pave,na,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,4,6,16.0,1,0,1346,1362,GasA,5,Y,4,1506,0,0,1506,0,0,2,0,2,1,4,6,7,1,4,Attchd,2005,3,2,440,3,3,2,142,20,0,0,0,0,0,0,na,0,4,2006,WD ,213490
70,242,20,RL,44,17485,Pave,na,1,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,4,6,1346.0,1,0,162,1508,GasA,5,Y,4,1508,0,0,1508,1,0,1,0,1,1,4,5,7,2,3,Attchd,2009,2,2,572,3,3,2,0,0,0,0,0,0,0,0,na,0,1,2010,Con,308030
71,1564,20,RL,68,23730,Pave,na,1,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,2,6,700.0,1,0,1140,1840,GasA,5,Y,4,2032,0,0,2032,1,0,3,0,3,1,4,7,7,0,0,Attchd,1996,3,3,786,3,3,2,0,46,192,0,0,0,0,0,na,0,9,2008,WD ,300000
72,2613,20,RL,79,8910,Pave,na,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,2,5,655.0,1,0,0,655,GasA,5,Y,4,1194,0,0,1194,0,1,1,0,3,1,3,6,7,1,2,BuiltIn,1954,3,2,539,3,3,2,0,0,192,0,0,0,0,0,na,0,7,2006,WD ,159500
73,2832,160,RM,24,2522,Pave,na,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,0.0,1,0,970,970,GasA,5,Y,4,970,739,0,1709,0,0,2,0,3,1,4,7,3,0,0,Detchd,2004,1,2,380,3,3,2,0,40,0,0,0,0,0,0,na,0,4,2006,WD ,137500
74,2459,20,RL,73,8688,Pave,na,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,3,1,0.0,1,0,1616,1616,GasA,5,Y,4,1616,0,0,1616,0,0,2,0,3,1,4,7,7,0,0,Attchd,2005,2,3,834,3,3,2,208,59,0,0,0,0,0,0,na,0,4,2006,WD ,232000
75,1360,30,RM,68,6291,Grvl,na,2,Lvl,3,Inside,2,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3,3,1,1,0.0,1,0,768,768,GasA,3,Y,4,768,0,0,768,0,0,1,0,1,1,3,4,7,0,0,Detchd,1930,1,2,440,3,3,0,0,0,84,0,0,0,0,0,na,0,7,2008,WD ,93850
76,2723,30,RL,68,17529,Pave,na,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3,3,1,1,0.0,1,0,872,872,GasA,2,N,2,872,0,0,872,0,0,1,0,2,1,2,5,4,1,4,Detchd,1924,1,1,322,2,2,0,0,0,116,0,0,0,0,0,na,0,4,2006,WD ,105000
77,1350,30,RM,60,6324,Pave,na,2,Lvl,3,Inside,2,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,520,520,GasA,2,N,4,520,0,0,520,0,0,1,0,1,1,2,4,7,0,0,Detchd,1920,1,1,240,2,3,2,49,0,87,0,0,0,0,0,na,0,5,2008,WD ,68500
78,136,90,RL,80,11600,Pave,na,3,Lvl,3,Corner,2,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,443.0,1,0,662,1105,GasA,3,Y,3,1105,1169,0,2274,0,0,2,0,5,2,3,12,7,0,0,Detchd,1960,1,2,480,3,3,2,0,0,0,0,0,0,0,0,na,0,1,2010,WD ,154300
79,2235,50,RM,50,7288,Pave,na,3,Lvl,3,Inside,2,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3,1,1,1,0.0,1,0,936,936,GasA,5,Y,4,936,665,0,1601,0,0,2,0,3,1,3,6,7,0,0,na,1980,0,0,0,0,0,0,0,0,0,176,0,0,0,0,na,0,9,2007,WD ,129850
80,1993,70,RM,35,4571,Pave,Grvl,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,168.0,1,0,448,616,GasA,5,Y,4,616,616,0,1232,0,0,1,0,3,1,3,6,7,0,0,Detchd,1920,1,2,480,2,2,2,280,0,143,0,0,0,0,0,na,0,6,2007,WD ,114000
81,367,20,RL,63,17423,Pave,na,2,Lvl,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5,3,1,6,1904.0,1,0,312,2216,GasA,5,Y,4,2234,0,0,2234,1,0,2,0,1,1,5,9,7,1,4,Attchd,2009,3,3,1166,3,3,2,0,60,0,0,0,0,0,0,na,0,7,2009,New,501837
82,1309,50,RM,100,12665,Pave,Grvl,2,Lvl,3,Inside,2,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0,876,876,GasA,4,Y,4,876,540,0,1416,0,0,1,1,4,1,3,7,7,1,4,Detchd,1949,1,3,720,3,3,2,418,0,194,0,0,0,0,0,na,0,6,2008,WD ,153900
83,402,20,RL,60,9000,Pave,na,3,Lvl,3,FR2,2,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,240.0,1,0,624,864,GasA,4,Y,4,864,0,0,864,0,0,1,0,3,1,3,5,7,0,0,Detchd,1986,1,2,576,3,3,2,200,0,0,0,0,0,0,2,na,0,7,2009,WD ,130000
84,1592,120,RM,32,4500,Pave,na,3,Lvl,3,FR2,2,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5,3,1,6,864.0,1,0,325,1189,GasA,5,Y,4,1189,0,0,1189,1,0,2,0,2,1,3,4,7,0,0,Attchd,1997,2,2,392,3,3,2,0,122,0,0,0,0,0,0,na,0,4,2008,WD ,160500
85,2409,120,RL,48,6373,Pave,na,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,4,1,6,415.0,1,0,1251,1666,GasA,5,Y,4,1666,0,0,1666,1,0,2,0,2,1,4,6,7,1,4,Attchd,2006,2,2,575,3,3,2,228,75,0,0,0,0,0,0,na,0,6,2006,New,310090
86,539,20,RL,67,10083,Pave,na,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,na,0.0,4,3,PConc,4,3,1,6,833.0,1,0,343,1176,GasA,5,Y,4,1200,0,0,1200,1,0,2,0,2,1,4,5,7,0,0,Attchd,2003,2,2,555,3,3,2,0,41,0,0,0,0,0,0,na,0,8,2009,WD ,184900
87,1940,20,RL,70,13300,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,3,377.0,1,0,551,928,GasA,3,Y,4,928,0,0,928,0,0,1,0,2,1,3,4,7,0,0,Attchd,1956,1,1,252,3,3,2,261,0,156,0,0,0,0,0,na,0,6,2007,WD ,132000
88,588,20,RL,80,9600,Pave,na,3,Lvl,3,Inside,2,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4,3,2,5,553.0,3,147,588,1288,GasA,3,Y,4,1336,0,0,1336,0,1,2,0,3,1,3,6,7,1,2,Attchd,1969,2,2,502,3,3,2,312,11,0,0,0,0,0,0,Shed,650,8,2009,WD ,163000
89,96,160,FV,30,3215,Pave,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,3,3,6,280.0,1,0,320,600,GasA,5,Y,4,600,600,0,1200,0,0,2,1,2,1,4,4,7,0,0,Detchd,2004,2,2,480,3,3,2,0,172,0,0,0,0,0,0,na,0,4,2010,ConLD,155000
90,1187,80,RL,68,11104,Pave,na,2,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,6,828.0,1,0,599,1427,GasA,4,Y,4,1427,0,0,1427,0,1,2,0,4,1,3,7,7,0,0,Attchd,1969,2,2,516,3,3,2,0,0,0,0,216,0,0,0,na,0,5,2008,WD ,183000
91,2154,60,RL,68,15295,Pave,na,0,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,3,2,6,762.0,1,0,98,860,GasA,5,Y,4,1212,780,0,1992,1,0,2,1,3,1,4,7,5,2,3,Attchd,1996,2,2,608,3,3,2,225,32,0,0,0,0,0,0,na,0,6,2007,WD ,211000
92,550,60,RL,70,9109,Pave,na,3,Lvl,3,Inside,2,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,2,36.0,6,596,122,754,GasA,5,Y,4,754,786,0,1540,1,0,2,1,3,1,4,6,7,0,0,Attchd,1994,2,2,495,3,3,2,140,32,0,0,0,0,0,0,na,0,10,2009,WD ,184000
93,811,90,RL,64,7018,Pave,na,3,Bnk,3,Inside,2,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0,0,0,GasA,3,Y,4,1535,0,0,1535,0,0,2,0,4,2,3,8,7,0,0,Attchd,1979,1,2,400,3,3,2,0,0,0,0,0,0,0,4,na,0,6,2009,WD ,118858
94,124,80,RL,68,14112,Pave,na,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,3,6,1014.0,1,0,138,1152,GasA,3,Y,4,1152,0,0,1152,1,0,1,0,3,1,3,6,7,1,4,Attchd,1964,2,2,484,3,3,2,227,0,0,0,0,0,0,0,na,0,4,2010,WD ,180500
95,1836,120,FV,80,3523,Pave,Pave,2,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,4,3,PConc,4,3,1,6,60.0,1,0,1081,1141,GasA,5,Y,4,1151,0,0,1151,1,0,2,0,2,1,4,5,7,0,0,Attchd,2006,3,2,484,3,3,2,0,60,0,0,0,0,0,0,na,0,2,2007,New,166000
96,779,80,RL,88,15312,Pave,na,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,3,3,CBlock,3,3,3,4,588.0,1,0,550,1138,GasA,5,Y,4,1138,0,0,1138,0,1,1,0,3,1,3,6,7,1,3,Attchd,1960,2,2,480,3,3,2,0,0,0,0,140,0,0,3,na,0,3,2009,COD,148000
97,1886,20,RL,74,7450,Pave,na,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,438.0,2,206,250,894,GasA,4,Y,4,1074,0,0,1074,0,0,1,0,2,1,4,6,6,1,4,Detchd,1966,1,2,396,3,3,2,0,72,0,0,0,0,0,2,na,0,1,2007,WD ,124000
98,1724,120,RL,60,7313,Pave,na,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,5,3,1,6,1153.0,1,0,408,1561,GasA,5,Y,4,1561,0,0,1561,1,0,2,0,2,1,5,6,7,1,4,Attchd,2005,3,2,556,3,3,2,203,47,0,0,0,0,0,0,na,0,8,2007,WD ,277500
99,2450,60,RL,83,10019,Pave,na,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,4,3,PConc,4,3,1,5,527.0,1,0,815,1342,GasA,5,Y,4,1358,1368,0,2726,0,0,2,1,4,1,4,9,7,1,5,Attchd,1995,2,3,725,3,3,2,307,169,168,0,0,0,0,0,na,0,6,2006,WD ,350000
100,1013,20,RL,53,15401,Pave,na,2,HLS,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,5,3,PConc,5,3,4,6,1337.0,1,0,547,1884,GasA,5,Y,4,1884,0,0,1884,1,0,2,0,2,1,5,7,7,1,4,Attchd,2004,3,3,670,3,3,2,214,76,0,0,0,0,0,0,na,0,9,2008,WD ,387000
101,2084,30,RL,58,9098,Pave,na,2,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,5,348.0,1,0,180,528,GasA,5,Y,4,605,0,0,605,1,0,1,0,2,1,3,5,7,0,0,na,1980,0,0,0,0,0,0,0,0,144,0,0,0,0,0,na,0,7,2007,WD ,86000
102,1184,20,RL,103,16280,Pave,na,3,Lvl,3,Inside,2,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,CBlock,4,5,2,6,1044.0,3,382,0,1426,GasA,5,Y,4,1671,0,0,1671,1,0,3,0,3,1,5,6,7,1,4,Attchd,1976,2,2,550,3,3,2,280,90,0,0,0,0,0,2,na,0,5,2008,WD ,290000
103,728,30,C (all),72,9392,Pave,na,3,Lvl,3,Corner,2,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,3,2,CBlock,2,3,1,1,0.0,1,0,245,245,GasA,3,N,4,797,0,0,797,0,0,1,0,2,1,3,5,7,0,0,na,1980,0,0,0,0,0,0,0,36,94,0,0,0,0,0,na,0,9,2009,WD ,44000
104,950,60,RL,71,12209,Pave,na,2,Lvl,3,CulDSac,2,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,1,5,690.0,1,0,114,804,GasA,5,Y,4,804,1157,0,1961,1,0,2,1,3,1,4,7,7,1,3,BuiltIn,2001,3,2,560,3,3,2,125,192,0,0,0,0,0,0,na,0,6,2009,WD ,215000
105,2524,190,RL,79,13110,Pave,na,2,Lvl,3,Corner,2,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,3,3,CBlock,4,3,1,6,962.0,1,0,191,1153,GasA,5,Y,4,1193,0,0,1193,1,0,2,0,2,1,3,6,7,0,0,Attchd,1972,3,2,501,3,3,2,140,153,0,0,0,0,0,3,na,0,7,2006,WD ,146500
106,2513,160,FV,68,2651,Pave,na,3,Lvl,3,FR2,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,641.0,1,0,32,673,GasA,5,Y,4,673,709,0,1382,1,0,2,1,3,1,4,6,7,0,0,Detchd,2000,1,2,490,3,3,2,153,50,0,0,0,0,0,0,na,0,4,2006,WD ,165000
107,2028,50,RM,60,8520,Pave,Grvl,3,Lvl,3,Inside,2,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,4,BrkTil,3,3,1,3,168.0,2,546,0,714,GasW,3,N,4,1664,862,0,2526,0,0,2,0,5,1,4,10,7,1,4,Detchd,1916,1,1,216,3,3,2,88,15,0,0,0,0,0,2,na,0,8,2007,CWD,136000
108,2309,20,RL,68,39384,Pave,na,2,Low,3,CulDSac,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,3,3,CBlock,4,3,4,5,1110.0,1,0,595,1705,GasA,5,Y,4,1390,0,0,1390,1,0,1,1,1,1,5,4,6,2,4,Attchd,1957,1,2,550,3,3,2,0,189,0,0,0,0,0,0,na,0,10,2006,WD ,252000
109,51,160,RL,36,2628,Pave,na,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,1,0.0,1,0,764,764,GasA,5,Y,4,764,862,0,1626,0,0,2,1,2,1,4,6,7,0,0,BuiltIn,2003,2,2,474,3,3,2,0,27,0,0,0,0,0,0,na,0,6,2010,WD ,175500
110,699,70,RM,57,6406,Pave,Grvl,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,421.0,1,0,269,690,GasA,3,Y,3,868,690,0,1558,0,0,1,1,3,1,3,7,7,1,4,Detchd,1939,1,2,400,3,3,2,0,36,0,0,182,0,0,3,na,0,10,2009,WD ,150000
111,1881,20,RL,68,12342,Pave,na,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0,978,978,GasA,3,Y,4,1422,0,0,1422,0,0,1,0,3,1,3,6,6,1,3,Attchd,1960,2,1,286,3,3,2,0,0,36,0,0,0,0,2,Shed,600,8,2007,WD ,139900
112,1345,50,RM,52,6240,Pave,na,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0,1078,1078,GasA,3,Y,4,1128,445,0,1573,0,0,2,0,3,1,3,8,7,1,4,Detchd,1930,1,2,360,3,3,1,0,0,0,0,0,0,0,0,na,0,6,2008,WD ,162900
113,166,20,RL,87,10000,Pave,na,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,3,3,CBlock,3,3,1,1,0.0,1,0,1116,1116,GasA,3,Y,4,1116,0,0,1116,0,0,1,1,3,1,3,5,7,0,0,Attchd,1962,1,2,440,3,3,2,0,0,0,0,385,0,0,0,na,0,2,2010,WD ,160000
114,781,20,RL,68,9000,Pave,na,3,Lvl,3,Corner,2,Sawyer,Norm,Norm,1Fam,1Story,2,2,1947,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0,0,0,GasA,2,N,4,660,0,0,660,0,0,1,0,2,1,2,5,5,0,0,na,1980,0,0,0,0,0,0,0,0,100,0,0,0,0,0,na,0,6,2009,WD ,63900
115,379,20,RL,80,11088,Pave,na,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,6,5,1978,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,3,3,PConc,3,3,1,5,832.0,1,0,308,1140,GasA,4,Y,4,1707,0,0,1707,0,0,2,0,3,1,3,7,7,1,3,Attchd,1978,3,2,479,3,3,2,0,0,0,0,0,0,0,0,na,0,5,2009,WD ,184000
116,2818,20,RL,134,17755,Pave,na,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3,3,1,4,176.0,1,0,1290,1466,GasA,3,Y,4,1466,0,0,1466,0,0,1,1,3,1,2,6,7,2,4,Attchd,1959,3,2,528,3,3,2,0,140,0,0,100,0,0,0,na,0,11,2006,WD ,149900
